seconds,connectivity,block:block_bio_backmerge,block:block_dirty_buffer,block:block_getrq,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,ipi:ipi_raise,irq:softirq_entry,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmem_cache_alloc,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,page-faults,pagemap:mm_lru_insertion,qdisc:qdisc_dequeue,random:get_random_bytes,random:urandom_read,rpm:rpm_resume,rpm:rpm_suspend,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,tcp:tcp_probe,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.010907664,1,0,0,0,0,12,11,359195,365,0,2240,3774,0,16270,2025,2311,2249,2302,126,5,48,9,231,0,5,137,12,1250,25,843,0,10,370,77,1,0,0,3,0,1,0,0,1,4.0
5.011262325,1,0,256,3,2,2,8,568588,3,1,2615,5753,0,20078,4763,894,155,902,63,11,1632,689,177,7,44,114,15,196,22,20,0,74,539,83,1,5,7,282,1,1,1,0,2,13.0
5.010673878,1,0,0,0,0,0,6,287816,333,0,2020,3788,0,16328,4175,2603,2120,2605,0,5,919,248,213,4,6,128,11,1026,37,668,0,13,310,65,1,0,0,9,0,1,0,0,1,7.0
5.010600122,1,0,0,1,1,0,7,279134,341,0,550,4005,0,16149,3867,2473,2154,2494,63,7,922,274,217,4,5,128,14,1027,26,660,0,10,322,78,1,1,0,9,0,1,2,2,2,6.0
5.009874937,1,5,5,3,2,0,8,641084,3,2,491,4984,1,22274,6308,1281,169,1313,126,11,2485,953,199,12,45,121,15,225,34,28,0,75,400,77,3,1,0,22,1,1,2,2,3,14.0
5.01096596,1,5,5,2,1,4,112,298741,508,2,2402,4393,1,16675,3848,2136,1617,2142,126,9,974,273,391,4,5,217,16,828,30,206,0,12,354,81,1,0,0,250,0,1,0,0,1,3.0
5.010388988,1,0,0,0,0,0,9,626407,4,0,516,4951,0,23477,3313,477,85,487,0,5,907,265,213,4,6,128,12,232,32,18,0,82,378,65,1,0,0,10,0,1,0,0,1,1.0
5.010535088,1,5,5,2,1,0,12,591294,3,2,733,6092,1,20297,5500,644,153,639,63,8,1656,393,183,6,6,111,14,200,31,20,0,76,563,77,1,5,5,9,1,1,1,0,2,9.0
5.011857928,1,5,5,4,2,0,10,643423,5,2,2533,5859,1,20207,6102,955,105,1254,126,13,1962,624,185,12,35,120,17,203,28,17,0,73,563,94,1,3,7,22,1,1,1,0,2,9.0
5.010214263,1,0,0,0,0,0,9,608944,5,0,1666,5953,0,20298,6280,1066,288,1072,63,5,2383,804,185,9,44,110,11,209,29,27,0,80,558,66,1,0,0,23,0,1,0,0,1,9.0
5.009523693,1,0,0,0,0,0,4,565025,2,0,2623,6109,0,19711,4487,869,91,894,63,4,1626,696,179,7,44,108,10,195,22,21,0,69,570,67,1,0,0,18,0,1,0,0,1,9.0
5.010401983,1,0,0,0,0,0,9,284257,341,0,1975,4351,0,16831,5596,2679,2099,2684,63,5,1646,369,225,6,6,134,11,1039,36,669,0,18,366,78,1,0,0,11,0,1,0,0,1,6.0
5.012161532,1,0,0,0,0,0,157,277225,499,0,2364,4806,0,16552,2243,1923,1793,2052,252,5,215,48,405,1,5,220,11,846,40,223,7,34,373,74,1,0,0,255,0,1,0,0,1,2.0
5.01056031,1,0,0,0,0,0,4,272442,336,0,1981,3798,0,15898,1875,2205,2106,2223,63,5,40,9,213,0,6,124,11,1021,28,661,0,11,316,66,1,0,0,3,0,1,0,0,1,7.0
5.010003927,1,10,418,8,3,2,15,644192,106,55,3061,6546,1,24219,8751,1690,471,1702,252,132,3400,1070,298,24,5,286,18,522,87,76,18,92,731,157,3,5,9,476,7,1,4,3,3,11.0
5.016284592,1,0,0,0,0,0,7,566575,2,0,871,4367,0,22450,2710,508,77,520,63,4,948,327,21,4,5,26,9,33,21,11,0,10,227,66,1,0,0,63,0,1,0,0,1,10.0
5.010429989,1,5,5,2,1,0,15,618250,3,2,1879,5228,1,23049,6002,1260,295,1268,0,8,2501,948,199,12,44,119,14,219,23,21,0,76,398,73,1,0,0,21,0,1,0,0,1,14.0
5.009390047,1,10,428,5,3,0,22,545968,96,55,2965,6185,1,24442,10880,2341,228,2366,126,14,4744,1675,325,27,45,249,16,483,80,22,17,114,544,89,3,5,6,492,7,1,4,3,3,11.0
5.016454986,1,0,0,0,0,0,96,275009,513,0,2367,4937,0,17030,6760,3081,1888,3133,63,5,2566,975,387,12,44,211,11,839,33,220,0,10,367,75,1,5,5,281,0,1,1,0,2,2.0
5.010692695,1,6,6,3,2,0,15,598455,16,2,869,5170,1,23887,6703,1438,310,1436,189,153,2769,1036,204,15,45,208,16,347,27,91,0,76,545,143,3,1,0,22,1,1,2,2,3,14.0
5.010847611,1,0,0,1,1,0,9,254265,339,0,2076,3930,0,16133,3942,2519,2106,2521,0,7,924,277,219,4,5,129,14,936,32,570,0,10,329,81,1,1,0,11,0,1,2,2,2,5.0
5.010827212,1,0,0,0,0,0,10,284362,340,0,2102,4021,0,15852,1870,2131,2013,2140,0,5,42,9,217,0,5,130,12,935,31,569,0,10,340,76,1,0,0,5,0,1,0,0,1,5.0
5.010632279,1,0,0,0,0,2,2,644308,15,0,514,4896,0,22130,2690,239,76,252,63,5,781,127,201,2,5,118,11,221,20,19,0,77,429,67,1,0,0,4,0,1,0,0,1,14.0
5.01052521,1,5,5,2,1,6,92,316975,507,2,2317,4583,1,16906,4166,2782,2374,2175,189,9,1492,844,393,4,7,221,15,833,45,214,0,14,387,82,1,0,0,239,0,1,0,0,1,8.0
5.014845735,1,6,6,2,1,10,25,334824,336,2,2166,4023,1,16873,7245,3539,2400,3537,189,9,2514,948,211,11,45,127,15,1207,38,850,0,11,383,92,1,0,0,26,0,1,0,0,1,4.0
5.010461643,1,0,0,0,0,0,8,562288,9,0,782,6423,0,20884,6274,806,232,807,126,103,1908,467,191,10,7,171,12,314,36,89,0,86,694,114,1,0,0,12,0,1,0,0,1,9.0
5.010161708,1,0,0,0,0,0,15,610712,2,0,1007,5207,0,23642,6156,1295,421,1291,126,5,2493,929,207,11,45,121,12,230,33,27,0,81,362,72,1,0,0,23,0,1,0,0,1,14.0
5.010384821,1,10,418,4,2,2,23,574945,93,54,2251,6462,1,24498,12950,2720,430,2729,126,13,5650,1941,305,31,44,234,18,457,81,21,18,104,588,87,3,7,5,499,7,1,4,3,3,11.0
5.011749729,1,0,0,0,0,0,2,286875,338,0,554,4081,0,15996,2035,2111,2076,2126,63,107,52,11,217,0,5,182,11,1075,32,676,0,10,451,109,1,0,0,3,0,1,0,0,1,6.0
5.01014369,1,5,5,3,2,0,6,604720,2,2,2846,4563,1,22993,944,68,71,75,0,11,20,5,205,0,5,124,15,216,20,10,0,79,366,72,3,1,0,3,1,1,2,2,3,1.0
5.0101769,1,0,0,0,0,0,14,285242,336,0,2232,3850,0,16875,7329,3528,2284,3561,252,5,2515,941,213,11,46,124,12,1210,42,854,0,12,344,79,1,0,0,27,0,1,0,0,1,4.0
5.011511382,1,0,0,0,0,0,59,284154,509,0,2287,5039,0,17521,8216,3224,2018,3224,189,4,3264,1063,393,13,44,212,9,838,33,218,0,17,377,73,1,5,5,273,0,1,1,0,2,2.0
5.011601883,1,0,0,0,0,0,50,278264,337,0,599,4280,0,16629,6113,3095,2359,3106,126,5,2392,829,222,9,44,129,12,943,27,581,0,17,349,66,1,0,0,24,0,1,0,0,1,5.0
5.010523717,1,0,0,2,1,8,18,347662,335,0,2225,3821,0,16506,4295,2696,2324,2693,189,9,928,248,215,4,6,127,14,1211,35,849,0,13,349,85,1,3,7,9,0,1,1,0,2,4.0
5.010454347,1,5,5,2,1,0,22,272196,339,2,513,4087,1,16357,6021,3198,2125,3088,63,9,2308,874,219,10,44,135,16,1035,34,672,0,10,336,81,1,5,5,25,1,1,1,0,2,6.0
5.010673323,1,0,0,0,0,0,9,632118,5,0,2908,5086,0,23604,6196,1287,169,1302,126,5,2493,932,211,11,45,123,12,235,33,28,0,78,379,70,1,0,0,27,0,1,0,0,1,14.0
5.010245043,1,0,0,1,1,0,19,275456,344,0,2085,4075,0,16132,4638,2931,2423,2953,126,6,1637,693,221,7,44,128,12,938,27,572,0,11,340,78,1,1,0,17,0,1,2,2,2,5.0
5.010522642,1,5,5,3,2,0,3,646703,2,2,1607,5780,1,18171,1706,80,6,81,0,11,37,7,169,0,6,106,16,181,23,12,0,70,538,71,3,1,0,3,1,1,2,2,3,9.0
5.010185039,1,9,427,2,1,0,17,625992,140,57,1300,6687,1,24941,10932,2080,235,2091,189,111,4289,1353,381,28,5,327,15,618,92,71,15,103,691,125,2,0,0,490,5,1,0,0,1,11.0
5.010754205,1,0,0,1,1,0,23,274336,340,0,2060,4339,0,16613,6955,3336,2365,3349,189,7,2529,951,221,11,44,134,14,1036,35,670,0,10,361,81,1,3,6,26,0,1,1,0,2,6.0
5.010510711,1,0,0,0,0,0,25,629513,3,0,2460,5900,0,19771,8321,1471,238,1458,252,5,3254,1071,175,13,44,109,11,198,30,28,0,75,545,69,1,0,0,23,0,1,0,0,1,9.0
5.010347333,1,6,6,2,1,2,10,594577,5,2,1876,5059,1,23599,6429,1433,303,1432,189,9,2754,1037,205,15,44,125,16,233,23,25,0,74,368,77,1,0,0,24,0,1,0,0,1,14.0
5.010393222,1,0,0,1,1,0,15,616076,14,0,2904,5168,0,23484,4693,1061,169,1073,126,116,1887,792,205,11,44,185,14,326,30,80,0,78,521,115,1,3,6,17,0,1,1,0,2,1.0
5.011374569,1,0,0,0,0,0,9,281054,337,0,523,4305,0,16516,3595,2349,2031,2567,0,5,951,208,243,3,5,140,11,1058,27,687,7,38,364,71,1,0,0,4,0,1,0,0,1,6.0
5.010228922,1,0,0,0,0,0,4,604604,17,0,2532,6244,0,23301,4347,911,30,919,0,5,1629,687,219,7,136,131,12,251,33,27,0,83,583,69,1,0,0,18,0,1,0,0,1,12.0
5.01042137,1,5,5,2,1,10,11,349582,343,2,2072,3896,1,16323,2271,2320,2248,2313,126,9,41,7,222,0,6,137,16,1221,35,848,0,11,361,82,1,0,0,4,0,1,0,0,1,8.0
5.012712087,1,0,0,0,0,0,23,280541,344,0,683,4136,0,16528,6867,3298,2365,3377,252,4,2553,954,225,11,44,128,9,950,35,580,0,11,345,73,1,0,0,23,0,1,0,0,1,5.0
5.010513471,1,0,0,0,0,0,13,586438,2,0,525,6041,0,19723,3742,447,146,459,126,5,894,260,177,5,5,106,11,192,21,14,0,70,562,62,1,0,0,11,0,1,0,0,1,13.0
5.010037846,1,0,0,0,0,12,6,365411,356,0,2179,3610,0,16258,2120,2286,2162,2304,0,5,41,5,229,0,6,132,11,1237,29,838,0,13,346,73,1,0,0,4,0,1,0,0,1,4.0
5.011168245,1,0,0,0,0,0,5,282916,344,0,626,4102,0,16381,4178,2509,2107,2504,0,5,922,278,225,4,6,134,11,1043,37,667,0,13,345,73,1,0,0,13,0,1,0,0,1,6.0
5.010623316,1,0,0,0,0,0,5,633883,3,0,2176,6246,0,23339,3840,610,92,615,63,5,1174,359,207,8,97,121,12,222,28,14,0,78,568,68,1,5,5,9,0,1,1,0,2,12.0
5.01037378,1,5,5,2,1,0,3,581856,3,2,532,4667,1,23586,2467,243,15,243,0,9,782,132,213,2,5,128,16,226,20,15,0,86,374,71,1,0,0,5,0,1,0,0,1,1.0
5.019482187,1,0,0,0,0,0,8,540074,9,0,510,4772,0,22654,3622,720,147,741,0,5,1335,499,61,6,7,49,12,82,32,41,11,51,269,72,1,0,0,56,0,1,0,0,1,10.0
5.010272182,1,6,6,2,1,0,10,665681,2,2,1186,6218,1,22995,1550,158,11,241,0,9,537,73,215,2,98,129,16,229,24,16,0,84,581,69,1,0,0,6,0,1,0,0,1,12.0
5.010837276,1,0,0,0,0,0,25,248638,510,0,2272,4587,0,17054,3439,2046,1733,2035,0,4,783,130,407,2,5,219,10,849,37,219,0,21,334,71,1,0,0,260,0,1,0,0,1,2.0
5.010332592,1,0,0,0,0,0,19,278248,337,0,2030,4048,0,16380,6611,3274,2374,3291,63,5,2491,942,223,11,44,129,11,933,27,572,0,12,342,74,1,0,0,26,0,1,0,0,1,5.0
5.010765167,1,0,0,0,0,0,5,277359,340,0,433,4263,0,16756,5375,2645,2035,2662,0,5,1652,393,231,6,6,137,11,1036,29,667,0,19,356,78,1,0,0,10,0,1,0,0,1,6.0
5.010442038,1,5,5,2,1,0,62,254991,507,2,2332,5002,1,17518,8256,3305,2019,3287,126,8,3324,1121,393,13,44,216,13,837,33,220,0,17,373,83,1,0,0,270,0,1,0,0,1,2.0
5.011381054,1,0,0,1,1,0,13,234522,341,0,2091,4006,0,16147,4643,2939,2242,2944,0,7,1651,711,221,7,44,130,14,943,27,577,0,10,341,77,1,1,0,21,0,1,2,2,2,5.0
5.009746964,1,5,5,2,1,6,21,342481,338,2,2231,3794,1,16356,3972,2653,2178,2672,0,9,887,255,209,4,5,130,15,1201,25,838,0,10,361,81,1,0,0,6,0,1,0,0,1,4.0
5.010768859,1,5,5,4,2,0,9,645694,15,2,573,5512,1,24151,6066,1221,367,1219,63,133,2648,901,209,13,44,202,17,341,23,90,0,89,561,144,1,3,7,23,1,1,1,0,2,1.0
5.010264516,1,0,0,0,0,0,3,642432,2,0,2875,4716,0,23103,1228,92,7,107,0,5,29,5,211,0,6,123,11,225,31,14,0,82,366,61,1,0,0,3,0,1,0,0,1,1.0
5.011117383,1,0,0,0,0,0,11,261792,343,0,2128,4047,0,16193,3957,2508,2107,2511,0,4,934,265,221,5,5,130,10,943,33,571,0,10,337,70,1,0,0,10,0,1,0,0,1,5.0
5.010434077,1,0,0,0,0,0,25,254180,344,0,2064,4138,0,16378,5080,2976,2429,2956,63,5,1647,686,227,7,45,131,12,1051,40,675,0,13,341,76,1,0,0,17,0,1,0,0,1,6.0
5.011517449,1,0,0,0,0,0,25,587759,10,0,2483,5861,0,23079,6985,1496,237,1497,189,5,2899,1133,233,12,134,134,11,260,34,53,11,112,604,71,1,0,0,24,0,1,0,0,1,12.0
5.009665628,1,0,0,0,0,0,26,274999,340,0,2127,4186,0,16512,6701,3287,2437,3314,189,5,2480,948,227,11,45,135,11,948,32,577,0,14,358,79,1,0,0,28,0,1,0,0,1,5.0
5.010952803,1,0,0,0,0,10,17,362915,335,0,2232,3739,0,16975,5315,2875,2456,3135,252,5,1607,428,215,6,33,125,12,1208,32,850,0,17,365,71,1,5,5,26,0,1,1,0,2,4.0
5.010436078,1,0,0,2,1,0,3,579364,3,0,462,5824,0,23219,3261,457,84,478,0,9,907,276,211,4,98,130,13,231,24,17,0,83,599,80,1,3,7,8,0,1,1,0,2,12.0
5.016937376,1,0,0,0,0,9,77,320684,517,0,2382,4231,0,16867,4019,2170,1618,2172,63,5,925,260,395,4,5,218,11,834,38,208,0,10,377,73,1,0,0,264,0,1,0,0,1,3.0
5.010634208,1,0,0,1,1,0,21,262242,341,0,2169,4322,0,16518,6797,3298,2191,3295,126,6,2516,950,219,11,44,127,12,1036,28,671,0,10,347,83,1,1,0,24,0,1,2,2,2,6.0
5.011109269,1,0,0,0,0,0,13,247996,344,0,2050,4199,0,16749,5428,2685,2108,2681,63,5,1684,385,229,6,6,132,12,1035,29,659,0,18,340,74,1,0,0,11,0,1,0,0,1,6.0
5.010530032,1,0,0,0,0,0,7,600423,9,0,1497,5617,0,19334,4712,676,215,679,126,4,1292,449,209,5,8,121,10,231,35,43,11,108,572,67,1,0,0,8,0,1,0,0,1,13.0
5.011766995,1,9,427,2,1,1,20,607690,72,56,1594,6278,1,24249,10066,1902,406,1917,252,9,4044,1261,275,25,5,215,16,416,81,14,19,100,582,87,1,9,9,489,6,1,1,0,2,11.0
5.011018141,1,5,5,2,1,0,53,280617,489,2,2417,4624,1,16683,3978,2226,1851,2246,63,9,908,266,397,4,5,220,16,831,38,208,0,12,359,82,1,0,0,251,1,1,0,0,1,2.0
5.010520441,0,6,262,4,3,0,9,523925,39,3,2580,4678,1,22844,6188,1415,420,1288,63,13,2666,1082,77,10,39,64,19,239,24,122,0,0,258,91,1,4,5,283,2,1,1,0,2,13.0
5.010389426,1,0,0,0,0,0,3,634944,3,0,2830,4701,0,22916,921,66,8,77,0,5,23,5,203,0,5,119,11,218,20,13,0,79,350,61,1,0,0,3,0,1,0,0,1,13.0
5.010434861,1,5,5,2,1,12,13,356041,333,2,2075,3771,1,16459,4167,2696,2365,2702,0,9,921,281,213,4,6,132,16,1200,30,840,0,13,374,85,1,0,0,10,0,1,0,0,1,4.0
5.022408518,1,5,5,3,2,0,15,277288,336,2,1919,3874,1,16824,6694,3253,2341,2955,63,10,2437,795,219,9,17,129,13,1036,31,676,0,18,342,82,3,1,0,12,1,1,2,2,3,7.0
5.010517376,1,0,0,0,0,6,76,323365,509,0,2372,4306,0,16458,1915,1781,1667,1791,126,5,42,5,387,0,5,211,12,824,37,207,0,10,347,67,1,0,0,250,0,1,0,0,1,3.0
5.010159781,1,5,5,2,1,0,13,575282,2,2,2415,5806,1,23331,6195,1282,232,1291,63,9,2520,945,207,11,136,125,16,229,27,25,0,82,595,80,1,0,0,26,0,1,0,0,1,12.0
5.009257336,1,5,5,3,2,0,7,568919,2,2,1172,5058,1,19704,3164,220,14,245,0,10,710,139,183,2,6,115,14,195,23,16,0,80,557,77,3,1,0,5,1,1,2,2,3,9.0
5.01055897,1,5,5,2,1,0,70,274750,514,2,2520,5079,1,17482,7706,6355,2025,6274,126,135,5834,4104,395,16,46,286,14,943,46,277,0,14,536,133,1,0,0,278,0,1,0,0,1,8.0
5.010300413,1,0,0,0,0,0,7,598701,4,0,523,5107,0,23918,5533,1063,99,1069,63,5,2382,802,213,9,44,128,11,236,29,27,0,86,389,70,1,0,0,22,0,1,1,1,2,13.0
5.010948349,1,0,0,0,0,0,78,277759,509,0,2381,5109,0,17602,8334,3219,1941,3239,189,4,3259,1058,395,13,45,217,10,842,37,223,0,17,380,79,1,0,0,277,0,1,0,0,1,2.0
5.010796864,1,0,0,0,0,0,6,618202,5,0,940,6241,0,23535,2723,250,147,265,126,101,784,144,213,2,97,177,10,312,21,65,0,85,709,100,1,5,5,4,0,1,1,0,2,12.0
5.01032224,1,0,0,0,0,0,38,251620,340,0,610,3981,0,16304,4879,2945,2304,2935,63,4,1636,697,219,7,44,125,9,1035,33,671,0,10,324,70,1,0,0,21,0,1,0,0,1,6.0
5.010940447,1,0,0,0,0,0,9,285312,335,0,1910,4069,0,16214,4712,3011,2191,3030,63,5,1640,702,209,7,44,126,11,1024,27,669,0,10,345,68,1,0,0,19,0,1,0,0,1,7.0
5.010731872,1,0,0,1,1,0,5,282265,353,0,549,4034,0,16341,2719,2273,2100,2278,0,35,283,108,227,4,6,151,14,1095,37,710,0,13,379,97,1,3,6,2,0,1,1,0,2,6.0
5.010687914,1,0,0,0,0,0,7,285785,350,0,2198,4067,0,16180,2553,2297,2091,2303,63,106,291,105,217,4,5,187,12,1028,33,627,0,10,473,119,1,0,0,4,0,1,0,0,1,5.0
5.015565034,1,5,5,2,1,0,2,584896,2,2,474,4706,1,22444,2925,517,79,472,63,9,935,324,25,4,5,38,16,40,28,15,0,11,241,75,1,0,0,54,1,1,0,0,1,10.0
5.010555279,1,7,7,3,2,0,15,569903,4,2,1498,6111,1,19966,6682,1281,106,1285,126,11,2518,938,177,11,44,116,17,198,23,21,0,70,557,85,1,4,7,25,1,1,1,0,2,13.0
5.01570935,1,0,0,0,0,0,25,281431,507,0,2307,4744,0,16932,4433,2367,1802,2194,63,5,1474,415,393,5,16,218,12,832,30,214,0,17,355,79,1,0,0,247,0,1,0,0,1,2.0
5.021730088,1,0,0,0,0,0,9,505009,4,0,448,4320,0,22675,4194,785,150,801,0,4,1554,531,25,8,17,32,10,50,33,26,0,11,232,69,1,0,0,63,0,1,0,0,1,10.0
5.010252138,1,0,0,0,0,4,38,296271,437,0,2464,4715,0,17396,4759,7576,4773,17001,12537,100,7363,5326,305,7,5,223,12,1081,45,549,0,17,504,118,1,0,0,144,0,1,0,0,1,8.0
5.01074722,1,5,5,2,1,0,15,261637,341,2,2127,4247,1,16475,6770,3351,2501,3342,189,9,2522,939,221,11,45,132,16,938,31,574,0,11,351,83,1,0,0,24,0,1,0,0,1,8.0
5.010616328,1,0,0,0,0,10,30,352756,363,0,2231,4003,0,17084,6414,3282,2404,3271,63,4,2362,809,237,9,44,134,9,1263,25,857,0,15,368,77,1,0,0,27,0,1,0,0,1,4.0
5.010469646,1,5,5,2,1,0,10,237353,333,2,2005,3887,1,16440,3379,2396,2176,2409,0,9,745,132,223,2,6,133,15,1030,28,669,0,20,342,78,1,0,0,7,0,1,0,0,1,7.0
5.010715713,1,0,0,0,0,8,38,348295,337,0,2204,3915,0,16714,6908,3494,2410,3489,252,5,2519,940,221,11,44,128,12,1214,26,843,0,10,365,77,1,0,0,20,0,1,0,0,1,8.0
5.009829476,1,5,5,3,2,0,22,564404,3,2,2799,4749,1,23047,7363,1420,114,1437,63,11,3231,1065,203,14,44,127,15,226,23,28,0,87,394,81,3,1,0,28,1,1,2,2,3,1.0
5.010138614,1,5,5,2,1,0,4,291091,341,2,1960,3947,1,15873,1910,2148,2029,2139,0,9,39,7,219,0,5,131,16,938,32,570,0,10,321,82,1,5,5,1,1,1,1,0,2,5.0
5.011198068,1,0,0,0,0,0,19,281203,336,0,511,3996,0,16319,4125,2494,2028,2507,0,5,923,281,229,4,6,132,12,1039,36,667,0,13,332,68,1,0,0,10,0,1,0,0,1,6.0
5.010359769,1,0,0,0,0,2,4,592435,9,0,2260,6307,0,23198,4244,911,155,916,63,5,1646,687,209,7,135,126,11,235,29,24,0,82,586,66,1,0,0,22,0,1,0,0,1,12.0
5.010547014,1,0,0,1,1,2,3,628622,2,0,1763,6344,0,23044,1383,89,7,98,0,7,29,7,209,0,98,124,13,224,30,15,0,82,600,69,1,3,6,3,0,1,1,0,2,12.0
5.011160483,1,0,0,0,0,0,21,280591,334,0,1919,4270,0,17062,8324,3605,2481,3625,126,5,3267,1066,217,13,45,130,12,1026,31,669,0,18,375,71,1,0,0,29,0,1,0,0,1,7.0
5.010605091,1,0,0,0,0,0,9,620770,16,0,2537,4929,0,22756,6608,1418,249,1426,189,148,2743,1044,199,15,44,200,12,352,24,103,0,76,549,133,1,0,0,25,0,1,0,0,1,14.0
5.011152237,1,5,5,2,1,0,5,270186,323,2,548,3947,1,16615,3706,2295,2082,2290,0,9,802,139,253,2,7,152,16,1061,39,672,0,21,358,88,1,0,0,5,0,1,0,0,1,6.0
5.011981878,1,9,427,2,1,0,15,609032,101,56,1997,6416,1,24234,7751,1417,326,1411,189,8,2910,930,341,19,6,253,14,492,83,17,17,109,587,85,1,0,0,479,5,1,0,0,1,11.0
5.010750073,1,7,263,3,2,0,1,580109,4,3,517,4998,1,22470,1336,72,7,79,0,11,32,16,203,0,5,129,18,216,20,10,0,79,397,75,1,1,0,265,1,1,0,0,1,13.0
5.010470613,1,5,5,3,2,0,5,569286,3,2,740,5206,1,23535,4263,909,281,914,63,10,1633,690,213,7,46,128,16,239,36,29,0,87,373,73,1,1,0,22,0,1,2,2,2,14.0
5.015381408,1,7,7,2,1,0,14,601291,2,2,1981,5637,1,20209,4732,705,211,443,63,9,1562,507,185,5,17,118,16,209,33,31,0,80,567,77,1,5,5,7,1,1,1,0,2,9.0
5.010108491,1,0,0,0,0,0,19,280925,344,0,2163,4131,0,16586,3587,2313,2037,2312,0,4,788,139,235,2,7,136,10,957,36,579,0,21,337,68,1,5,5,7,0,1,1,0,2,5.0
5.010354532,1,5,5,2,1,0,8,591992,3,2,2959,6176,1,23341,6095,1278,169,1290,63,9,2511,949,201,11,135,122,16,221,23,21,0,76,594,77,1,0,0,25,0,1,0,0,1,12.0
5.015279555,1,5,5,2,1,5,23,326442,347,2,2129,3955,1,16591,4793,2842,2207,2843,0,9,1190,367,213,8,5,132,15,1204,33,845,0,12,363,89,1,0,0,10,0,1,0,0,1,4.0
5.015825274,1,0,0,0,0,0,2,574933,2,0,559,4422,0,22302,980,137,1,159,0,5,68,64,27,0,6,31,12,44,31,18,0,13,206,60,1,0,0,56,0,1,0,0,1,10.0
5.014673845,1,0,0,0,0,6,133,310331,506,0,2331,4572,0,16751,3967,2159,1682,2158,189,5,935,268,385,4,5,210,11,822,37,205,0,10,358,72,1,0,0,261,0,1,0,0,1,3.0
5.010794312,1,5,5,2,1,0,4,634829,3,2,2745,4742,1,23063,950,77,8,78,0,9,38,7,207,1,5,129,15,219,20,10,0,83,355,71,1,0,0,3,0,1,0,0,1,14.0
5.009908296,1,5,5,4,2,0,10,615919,2,2,2514,5997,1,19932,4698,891,282,917,63,12,1605,694,175,7,44,111,14,196,29,23,0,75,568,84,1,3,7,18,1,1,1,0,2,9.0
5.010448129,1,0,0,0,0,4,70,328230,507,0,2448,4625,0,16790,4764,2583,1752,2601,63,5,1643,704,391,7,45,213,12,837,36,218,0,13,381,67,1,0,0,270,0,1,0,0,1,3.0
5.011484256,1,0,0,0,0,0,3,550492,2,0,543,5402,0,22965,1200,78,70,84,63,5,41,9,207,0,98,122,12,222,23,13,0,82,574,58,1,0,0,4,0,1,0,0,1,12.0
5.010862926,1,5,5,2,1,0,51,271925,509,2,2236,4745,1,16736,3992,2257,1803,2245,63,9,923,252,391,4,5,217,16,828,38,208,0,10,366,84,1,0,0,265,0,1,0,0,1,2.0
5.011010391,1,7,263,5,3,0,1,612560,4,3,511,5103,1,22825,1485,87,70,92,63,15,34,14,205,0,5,132,19,221,27,13,0,79,380,94,1,4,8,264,2,1,1,0,2,13.0
5.015613046,1,5,5,2,1,0,12,640985,7,2,2434,5107,1,22657,5982,1286,170,1275,63,131,2494,946,199,11,44,191,15,285,23,39,0,79,514,127,1,5,5,25,1,1,1,0,2,14.0
5.016357683,1,0,0,0,0,0,4,586078,3,0,2404,4506,0,22451,2715,501,15,514,0,5,954,336,21,5,5,32,12,35,21,12,0,10,233,70,1,0,0,58,0,1,0,0,1,10.0
5.010717381,1,0,0,0,0,0,5,630629,2,0,2562,6118,0,19991,4895,922,92,925,189,5,1667,694,183,7,45,113,11,204,33,24,0,77,564,67,1,0,0,22,0,1,0,0,1,9.0
5.010571965,1,5,5,3,2,0,21,633978,5,2,2178,6033,1,19487,5126,1042,226,1044,126,11,1886,786,175,11,44,113,15,203,22,27,0,69,570,84,3,1,0,22,1,1,2,2,3,9.0
5.010316705,1,5,5,3,2,4,76,299216,507,2,2349,4729,1,17110,6899,2974,1829,2980,189,11,2512,948,391,11,45,221,15,837,37,219,0,12,386,85,3,1,0,273,1,1,2,2,3,3.0
5.014722187,1,0,0,0,0,0,20,283613,336,0,2076,4106,0,16402,5012,3049,2443,3136,63,5,1678,713,215,7,45,129,12,1034,38,676,0,14,342,74,1,5,5,22,0,1,1,0,2,7.0
5.01088342,1,0,0,0,0,6,15,342655,341,0,2072,3987,0,16603,4719,2854,2181,2867,63,5,1298,437,257,5,7,151,12,1244,28,864,11,47,389,76,1,0,0,8,0,1,0,0,1,8.0
5.01123422,1,0,0,0,0,0,111,265600,498,0,2377,4856,0,17166,6153,2801,1798,2778,126,5,2391,821,391,9,44,217,12,826,32,217,0,18,382,74,1,0,0,269,0,1,0,0,1,2.0
